areaCode,areaName,areaType,date,cumCasesBySpecimenDateRate
E12000006,East of England,region,03/10/2021,10470.6
E12000006,East of England,region,02/10/2021,10425.3
E12000006,East of England,region,01/10/2021,10390.4
E12000006,East of England,region,30/09/2021,10350.2
E12000006,East of England,region,29/09/2021,10306.7
E12000006,East of England,region,28/09/2021,10256.5
E12000006,East of England,region,27/09/2021,10201.3
E12000006,East of England,region,26/09/2021,10140.3
E12000006,East of England,region,25/09/2021,10092.6
E12000006,East of England,region,24/09/2021,10055.2
E12000006,East of England,region,23/09/2021,10012.5
E12000006,East of England,region,22/09/2021,9968.4
E12000006,East of England,region,21/09/2021,9921.6
E12000006,East of England,region,20/09/2021,9869.7
E12000006,East of England,region,19/09/2021,9815.9
E12000006,East of England,region,18/09/2021,9776.5
E12000006,East of England,region,17/09/2021,9743.9
E12000006,East of England,region,16/09/2021,9708.9
E12000006,East of England,region,15/09/2021,9673.8
E12000006,East of England,region,14/09/2021,9636.4
E12000006,East of England,region,13/09/2021,9600.3
E12000006,East of England,region,12/09/2021,9559.1
E12000006,East of England,region,11/09/2021,9529.4
E12000006,East of England,region,10/09/2021,9502.1
E12000006,East of England,region,09/09/2021,9469.5
E12000006,East of England,region,08/09/2021,9432.5
E12000006,East of England,region,07/09/2021,9393.2
E12000006,East of England,region,06/09/2021,9346.7
E12000006,East of England,region,05/09/2021,9293.7
E12000006,East of England,region,04/09/2021,9256.6
E12000006,East of England,region,03/09/2021,9218.8
E12000006,East of England,region,02/09/2021,9173.6
E12000006,East of England,region,01/09/2021,9125.7
E12000006,East of England,region,31/08/2021,9076.1
E12000006,East of England,region,30/08/2021,9023.9
E12000006,East of England,region,29/08/2021,8986.1
E12000006,East of England,region,28/08/2021,8956.9
E12000006,East of England,region,27/08/2021,8926.1
E12000006,East of England,region,26/08/2021,8888.7
E12000006,East of England,region,25/08/2021,8848.2
E12000006,East of England,region,24/08/2021,8806.9
E12000006,East of England,region,23/08/2021,8765.7
E12000006,East of England,region,22/08/2021,8720.8
E12000006,East of England,region,21/08/2021,8686.7
E12000006,East of England,region,20/08/2021,8653.1
E12000006,East of England,region,19/08/2021,8614.9
E12000006,East of England,region,18/08/2021,8571.3
E12000006,East of England,region,17/08/2021,8526.1
E12000006,East of England,region,16/08/2021,8483.3
E12000006,East of England,region,15/08/2021,8438.6
E12000006,East of England,region,14/08/2021,8406.8
E12000006,East of England,region,13/08/2021,8375.1
E12000006,East of England,region,12/08/2021,8336.6
E12000006,East of England,region,11/08/2021,8293.7
E12000006,East of England,region,10/08/2021,8250.1
E12000006,East of England,region,09/08/2021,8210.6
E12000006,East of England,region,08/08/2021,8168.4
E12000006,East of England,region,07/08/2021,8138.4
E12000006,East of England,region,06/08/2021,8108.2
E12000006,East of England,region,05/08/2021,8071.2
E12000006,East of England,region,04/08/2021,8028.6
E12000006,East of England,region,03/08/2021,7984.9
E12000006,East of England,region,02/08/2021,7943.7
E12000006,East of England,region,01/08/2021,7903.9
E12000006,East of England,region,31/07/2021,7876.1
E12000006,East of England,region,30/07/2021,7846.4
E12000006,East of England,region,29/07/2021,7811.9
E12000006,East of England,region,28/07/2021,7774.1
E12000006,East of England,region,27/07/2021,7733.2
E12000006,East of England,region,26/07/2021,7694.7
E12000006,East of England,region,25/07/2021,7656.5
E12000006,East of England,region,24/07/2021,7627.5
E12000006,East of England,region,23/07/2021,7596.9
E12000006,East of England,region,22/07/2021,7560.9
E12000006,East of England,region,21/07/2021,7517.9
E12000006,East of England,region,20/07/2021,7470
E12000006,East of England,region,19/07/2021,7415.7
E12000006,East of England,region,18/07/2021,7352.5
E12000006,East of England,region,17/07/2021,7302.3
E12000006,East of England,region,16/07/2021,7249.1
E12000006,East of England,region,15/07/2021,7174.4
E12000006,East of England,region,14/07/2021,7088
E12000006,East of England,region,13/07/2021,7013.5
E12000006,East of England,region,12/07/2021,6954.4
E12000006,East of England,region,11/07/2021,6902.1
E12000006,East of England,region,10/07/2021,6865.9
E12000006,East of England,region,09/07/2021,6835.5
E12000006,East of England,region,08/07/2021,6799.9
E12000006,East of England,region,07/07/2021,6763.3
E12000006,East of England,region,06/07/2021,6722.7
E12000006,East of England,region,05/07/2021,6685.4
E12000006,East of England,region,04/07/2021,6649.2
E12000006,East of England,region,03/07/2021,6622.4
E12000006,East of England,region,02/07/2021,6597.7
E12000006,East of England,region,01/07/2021,6573.4
E12000006,East of England,region,30/06/2021,6547.7
E12000006,East of England,region,29/06/2021,6524
E12000006,East of England,region,28/06/2021,6501.9
E12000006,East of England,region,27/06/2021,6479.8
E12000006,East of England,region,26/06/2021,6464.4
E12000006,East of England,region,25/06/2021,6451.8
E12000006,East of England,region,24/06/2021,6439.1
E12000006,East of England,region,23/06/2021,6426.1
E12000006,East of England,region,22/06/2021,6413.2
E12000006,East of England,region,21/06/2021,6402.1
E12000006,East of England,region,20/06/2021,6392
E12000006,East of England,region,19/06/2021,6385.2
E12000006,East of England,region,18/06/2021,6379.9
E12000006,East of England,region,17/06/2021,6373
E12000006,East of England,region,16/06/2021,6365.7
E12000006,East of England,region,15/06/2021,6358.8
E12000006,East of England,region,14/06/2021,6352
E12000006,East of England,region,13/06/2021,6345.3
E12000006,East of England,region,12/06/2021,6340.2
E12000006,East of England,region,11/06/2021,6335.7
E12000006,East of England,region,10/06/2021,6330.5
E12000006,East of England,region,09/06/2021,6325.7
E12000006,East of England,region,08/06/2021,6320.7
E12000006,East of England,region,07/06/2021,6314.4
E12000006,East of England,region,06/06/2021,6309.2
E12000006,East of England,region,05/06/2021,6304.8
E12000006,East of England,region,04/06/2021,6301.3
E12000006,East of England,region,03/06/2021,6297
E12000006,East of England,region,02/06/2021,6292.6
E12000006,East of England,region,01/06/2021,6288.2
E12000006,East of England,region,31/05/2021,6284.4
E12000006,East of England,region,30/05/2021,6281.7
E12000006,East of England,region,29/05/2021,6279.4
E12000006,East of England,region,28/05/2021,6277.1
E12000006,East of England,region,27/05/2021,6274
E12000006,East of England,region,26/05/2021,6271
E12000006,East of England,region,25/05/2021,6267.5
E12000006,East of England,region,24/05/2021,6264.3
E12000006,East of England,region,23/05/2021,6261.4
E12000006,East of England,region,22/05/2021,6259
E12000006,East of England,region,21/05/2021,6256.8
E12000006,East of England,region,20/05/2021,6254.5
E12000006,East of England,region,19/05/2021,6251.9
E12000006,East of England,region,18/05/2021,6248.6
E12000006,East of England,region,17/05/2021,6245.8
E12000006,East of England,region,16/05/2021,6242.4
E12000006,East of England,region,15/05/2021,6240.3
E12000006,East of England,region,14/05/2021,6239
E12000006,East of England,region,13/05/2021,6237.1
E12000006,East of England,region,12/05/2021,6234.5
E12000006,East of England,region,11/05/2021,6231.7
E12000006,East of England,region,10/05/2021,6229.4
E12000006,East of England,region,09/05/2021,6226
E12000006,East of England,region,08/05/2021,6222.9
E12000006,East of England,region,07/05/2021,6221.3
E12000006,East of England,region,06/05/2021,6219.4
E12000006,East of England,region,05/05/2021,6217
E12000006,East of England,region,04/05/2021,6214.3
E12000006,East of England,region,03/05/2021,6211.1
E12000006,East of England,region,02/05/2021,6208.8
E12000006,East of England,region,01/05/2021,6206.8
E12000006,East of England,region,30/04/2021,6205
E12000006,East of England,region,29/04/2021,6203.2
E12000006,East of England,region,28/04/2021,6200.4
E12000006,East of England,region,27/04/2021,6198
E12000006,East of England,region,26/04/2021,6195.7
E12000006,East of England,region,25/04/2021,6192.6
E12000006,East of England,region,24/04/2021,6189.6
E12000006,East of England,region,23/04/2021,6187.6
E12000006,East of England,region,22/04/2021,6185.1
E12000006,East of England,region,21/04/2021,6182
E12000006,East of England,region,20/04/2021,6179
E12000006,East of England,region,19/04/2021,6176.2
E12000006,East of England,region,18/04/2021,6173.3
E12000006,East of England,region,17/04/2021,6170.1
E12000006,East of England,region,16/04/2021,6168.2
E12000006,East of England,region,15/04/2021,6165.7
E12000006,East of England,region,14/04/2021,6163.2
E12000006,East of England,region,13/04/2021,6160.1
E12000006,East of England,region,12/04/2021,6157.8
E12000006,East of England,region,11/04/2021,6154.2
E12000006,East of England,region,10/04/2021,6151.1
E12000006,East of England,region,09/04/2021,6148.3
E12000006,East of England,region,08/04/2021,6144.9
E12000006,East of England,region,07/04/2021,6141.3
E12000006,East of England,region,06/04/2021,6138
E12000006,East of England,region,05/04/2021,6134.4
E12000006,East of England,region,04/04/2021,6131.8
E12000006,East of England,region,03/04/2021,6129.5
E12000006,East of England,region,02/04/2021,6126.8
E12000006,East of England,region,01/04/2021,6123.6
E12000006,East of England,region,31/03/2021,6119.3
E12000006,East of England,region,30/03/2021,6115.2
E12000006,East of England,region,29/03/2021,6111.9
E12000006,East of England,region,28/03/2021,6108.1
E12000006,East of England,region,27/03/2021,6102.8
E12000006,East of England,region,26/03/2021,6098.8
E12000006,East of England,region,25/03/2021,6094.1
E12000006,East of England,region,24/03/2021,6087.9
E12000006,East of England,region,23/03/2021,6080.4
E12000006,East of England,region,22/03/2021,6075.4
E12000006,East of England,region,21/03/2021,6068.1
E12000006,East of England,region,20/03/2021,6061.1
E12000006,East of England,region,19/03/2021,6057.2
E12000006,East of England,region,18/03/2021,6051.4
E12000006,East of England,region,17/03/2021,6045.6
E12000006,East of England,region,16/03/2021,6038.3
E12000006,East of England,region,15/03/2021,6032.4
E12000006,East of England,region,14/03/2021,6025.1
E12000006,East of England,region,13/03/2021,6020.1
E12000006,East of England,region,12/03/2021,6015.3
E12000006,East of England,region,11/03/2021,6009
E12000006,East of England,region,10/03/2021,6002.5
E12000006,East of England,region,09/03/2021,5996
E12000006,East of England,region,08/03/2021,5989.6
E12000006,East of England,region,07/03/2021,5981.8
E12000006,East of England,region,06/03/2021,5977.2
E12000006,East of England,region,05/03/2021,5972.7
E12000006,East of England,region,04/03/2021,5966.4
E12000006,East of England,region,03/03/2021,5959.5
E12000006,East of England,region,02/03/2021,5952.2
E12000006,East of England,region,01/03/2021,5943.5
E12000006,East of England,region,28/02/2021,5935.2
E12000006,East of England,region,27/02/2021,5929.6
E12000006,East of England,region,26/02/2021,5924.3
E12000006,East of England,region,25/02/2021,5916.1
E12000006,East of England,region,24/02/2021,5906.8
E12000006,East of England,region,23/02/2021,5896.8
E12000006,East of England,region,22/02/2021,5883
E12000006,East of England,region,21/02/2021,5869.2
E12000006,East of England,region,20/02/2021,5859.9
E12000006,East of England,region,19/02/2021,5849.4
E12000006,East of England,region,18/02/2021,5837.7
E12000006,East of England,region,17/02/2021,5823.1
E12000006,East of England,region,16/02/2021,5809
E12000006,East of England,region,15/02/2021,5793.1
E12000006,East of England,region,14/02/2021,5775
E12000006,East of England,region,13/02/2021,5764.1
E12000006,East of England,region,12/02/2021,5752
E12000006,East of England,region,11/02/2021,5736.1
E12000006,East of England,region,10/02/2021,5719.1
E12000006,East of England,region,09/02/2021,5699.2
E12000006,East of England,region,08/02/2021,5680.6
E12000006,East of England,region,07/02/2021,5660.9
E12000006,East of England,region,06/02/2021,5645.8
E12000006,East of England,region,05/02/2021,5628.7
E12000006,East of England,region,04/02/2021,5605.3
E12000006,East of England,region,03/02/2021,5579.4
E12000006,East of England,region,02/02/2021,5550.4
E12000006,East of England,region,01/02/2021,5518.9
E12000006,East of England,region,31/01/2021,5484.6
E12000006,East of England,region,30/01/2021,5460.6
E12000006,East of England,region,29/01/2021,5434.7
E12000006,East of England,region,28/01/2021,5400.7
E12000006,East of England,region,27/01/2021,5361.9
E12000006,East of England,region,26/01/2021,5321.5
E12000006,East of England,region,25/01/2021,5275.8
E12000006,East of England,region,24/01/2021,5225.2
E12000006,East of England,region,23/01/2021,5196.9
E12000006,East of England,region,22/01/2021,5160.8
E12000006,East of England,region,21/01/2021,5111.3
E12000006,East of England,region,20/01/2021,5058.2
E12000006,East of England,region,19/01/2021,4999.7
E12000006,East of England,region,18/01/2021,4935.7
E12000006,East of England,region,17/01/2021,4861.4
E12000006,East of England,region,16/01/2021,4813.3
E12000006,East of England,region,15/01/2021,4765.3
E12000006,East of England,region,14/01/2021,4694
E12000006,East of England,region,13/01/2021,4620.7
E12000006,East of England,region,12/01/2021,4542.4
E12000006,East of England,region,11/01/2021,4458.9
E12000006,East of England,region,10/01/2021,4361
E12000006,East of England,region,09/01/2021,4301.4
E12000006,East of England,region,08/01/2021,4236.6
E12000006,East of England,region,07/01/2021,4153.2
E12000006,East of England,region,06/01/2021,4060.7
E12000006,East of England,region,05/01/2021,3961
E12000006,East of England,region,04/01/2021,3845.6
E12000006,East of England,region,03/01/2021,3696.4
E12000006,East of England,region,02/01/2021,3592.7
E12000006,East of England,region,01/01/2021,3476.4
E12000006,East of England,region,31/12/2020,3412.3
E12000006,East of England,region,30/12/2020,3309
E12000006,East of England,region,29/12/2020,3169.4
E12000006,East of England,region,28/12/2020,2992
E12000006,East of England,region,27/12/2020,2897.1
E12000006,East of England,region,26/12/2020,2792.7
E12000006,East of England,region,25/12/2020,2701.3
E12000006,East of England,region,24/12/2020,2673.6
E12000006,East of England,region,23/12/2020,2604.4
E12000006,East of England,region,22/12/2020,2511.1
E12000006,East of England,region,21/12/2020,2409.6
E12000006,East of England,region,20/12/2020,2302.9
E12000006,East of England,region,19/12/2020,2229.6
E12000006,East of England,region,18/12/2020,2175.4
E12000006,East of England,region,17/12/2020,2093.5
E12000006,East of England,region,16/12/2020,2019.8
E12000006,East of England,region,15/12/2020,1944.6
E12000006,East of England,region,14/12/2020,1875.4
E12000006,East of England,region,13/12/2020,1804.8
E12000006,East of England,region,12/12/2020,1761
E12000006,East of England,region,11/12/2020,1725.2
E12000006,East of England,region,10/12/2020,1682.3
E12000006,East of England,region,09/12/2020,1645.4
E12000006,East of England,region,08/12/2020,1609.4
E12000006,East of England,region,07/12/2020,1576.1
E12000006,East of England,region,06/12/2020,1541.1
E12000006,East of England,region,05/12/2020,1520.4
E12000006,East of England,region,04/12/2020,1501.4
E12000006,East of England,region,03/12/2020,1479.4
E12000006,East of England,region,02/12/2020,1458.1
E12000006,East of England,region,01/12/2020,1435.2
E12000006,East of England,region,30/11/2020,1414.7
E12000006,East of England,region,29/11/2020,1390.5
E12000006,East of England,region,28/11/2020,1378.3
E12000006,East of England,region,27/11/2020,1365.4
E12000006,East of England,region,26/11/2020,1347.4
E12000006,East of England,region,25/11/2020,1331
E12000006,East of England,region,24/11/2020,1311.7
E12000006,East of England,region,23/11/2020,1295.2
E12000006,East of England,region,22/11/2020,1275.5
E12000006,East of England,region,21/11/2020,1262.7
E12000006,East of England,region,20/11/2020,1249.9
E12000006,East of England,region,19/11/2020,1233
E12000006,East of England,region,18/11/2020,1214.3
E12000006,East of England,region,17/11/2020,1194.4
E12000006,East of England,region,16/11/2020,1173.4
E12000006,East of England,region,15/11/2020,1148
E12000006,East of England,region,14/11/2020,1133.4
